id,Cost,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,cleanliness_rating,guest_satisfaction,bedrooms,dist,metro_dist,lng,lat
1969,278.217914064684,Entire home/apt,False,False,2,False,1,9,87,1,1.449,0.075,2.37,48.863
1970,236.74154161618,Private room,False,True,2,False,1,10,97,1,1.437,0.195,2.371,48.862
1971,171.031783017988,Entire home/apt,False,False,2,False,0,9,94,1,2.792,0.166,2.368,48.834
1972,341.597539379252,Entire home/apt,False,False,4,False,0,10,91,2,1.726,0.288,2.376,48.858
1973,248.858234691024,Entire home/apt,False,False,4,False,0,9,90,1,3.259,0.236,2.397,48.854
1974,243.265914810327,Entire home/apt,False,False,4,False,0,9,95,0,4.097,0.371,2.405,48.844
1975,212.741168794855,Entire home/apt,False,False,3,False,0,10,93,0,3.128,0.179,2.392,48.845
1976,336.005219498555,Private room,False,True,2,True,0,10,100,1,1.935,0.117,2.379,48.857
1977,341.597539379252,Entire home/apt,False,False,2,False,0,10,99,1,2.114,0.238,2.38,48.851
1978,547.115294994873,Private room,False,True,4,False,0,9,88,1,1.931,0.055,2.371,48.869
1979,405.676204678907,Entire home/apt,False,False,4,False,0,9,87,1,3.36,0.099,2.389,48.838
1980,278.217914064684,Entire home/apt,False,False,2,False,0,10,98,0,1.773,0.321,2.377,48.856
1981,826.49827570137,Entire home/apt,False,False,6,False,1,10,92,2,1.476,0.236,2.372,48.853
1982,193.634075869139,Private room,False,True,2,True,0,10,99,1,2.625,0.189,2.389,48.857
1983,579.504147637244,Entire home/apt,False,False,6,False,0,10,95,3,3.223,0.175,2.397,48.855
1984,206.44980892907,Entire home/apt,False,False,4,False,0,8,93,1,4.054,0.33,2.405,48.845
1985,179.653276167396,Private room,False,True,2,False,0,10,94,1,1.463,0.2,2.373,48.856
1986,113.244477584117,Entire home/apt,False,False,2,False,0,9,86,1,4.464,0.403,2.384,48.891
1987,359.073539006431,Entire home/apt,False,False,2,True,0,10,100,1,2.288,0.074,2.383,48.851
1988,272.159567527262,Entire home/apt,False,False,4,True,0,10,96,1,2.524,0.198,2.387,48.854
1989,109.749277658682,Private room,False,True,2,False,0,10,98,1,3.168,0.234,2.39,48.842
1990,382.374871842669,Entire home/apt,False,False,4,False,0,10,100,1,1.877,0.27,2.374,48.847
1991,281.480100661757,Entire home/apt,False,False,2,True,0,10,99,1,2.879,0.252,2.392,48.855
1992,291.49967378134,Private room,False,True,2,True,1,10,91,1,2.092,0.295,2.381,48.854
1993,579.504147637244,Private room,False,True,4,False,1,10,100,1,1.943,0.288,2.375,48.847
1994,225.556901854786,Entire home/apt,False,False,2,True,0,10,94,1,3.092,0.265,2.387,48.84
1995,479.541429769782,Entire home/apt,False,False,2,True,0,9,90,1,2.476,0.221,2.382,48.868
1996,555.270761487557,Entire home/apt,False,False,4,False,1,10,92,1,1.453,0.211,2.372,48.853
1997,554.105694845745,Entire home/apt,False,False,4,False,1,10,89,1,1.485,0.27,2.373,48.854
1998,236.042501631093,Private room,False,True,2,False,0,10,96,1,1.6,0.178,2.373,48.863
1999,168.701649734364,Entire home/apt,False,False,2,False,0,10,100,0,2.742,0.113,2.388,48.848
2000,378.879671917233,Entire home/apt,False,False,5,False,0,9,94,1,2.312,0.227,2.384,48.853
2001,301.28623357256,Entire home/apt,False,False,2,False,0,10,100,1,1.61,0.24,2.374,48.854
2002,197.5953024513,Entire home/apt,False,False,2,False,0,8,92,1,4.495,0.214,2.407,48.837
2003,234.877434989281,Entire home/apt,False,False,4,False,0,8,93,1,1.308,0.07,2.371,48.857
2004,168.701649734364,Entire home/apt,False,False,2,False,0,9,91,0,3.283,0.189,2.375,48.831
2005,356.976419051169,Entire home/apt,False,False,2,True,0,10,96,1,1.829,0.189,2.371,48.868
2006,297.325006990399,Entire home/apt,False,False,2,False,0,7,67,0,2.035,0.336,2.38,48.854
2007,301.28623357256,Entire home/apt,False,False,2,False,0,9,94,1,2.495,0.148,2.379,48.871
2008,510.066175785254,Entire home/apt,False,False,2,True,0,10,98,1,4.24,0.413,2.382,48.89
2009,229.518128436946,Entire home/apt,False,False,4,False,0,9,91,1,2.364,0.204,2.381,48.867
2010,322.490446453537,Private room,False,True,2,False,1,10,80,0,2.38,0.144,2.383,48.865
2011,218.566502003914,Private room,False,True,2,False,1,10,70,0,2.44,0.064,2.383,48.866
2012,199.459409078199,Entire home/apt,False,False,2,True,0,10,96,0,3.589,0.245,2.393,48.838
2013,218.100475347189,Entire home/apt,False,False,2,False,0,8,82,1,2.003,0.179,2.373,48.869
2014,134.448690465094,Private room,False,True,2,False,0,10,80,1,4.275,0.019,2.377,48.892
2015,243.265914810327,Entire home/apt,False,False,2,False,0,8,93,1,2.423,0.119,2.382,48.867
2016,231.615248392208,Entire home/apt,False,False,4,False,0,10,100,2,4.497,0.448,2.413,48.849
2017,246.062074750675,Entire home/apt,False,False,2,False,0,9,90,1,2.119,0.126,2.38,48.863
2018,567.853481219125,Entire home/apt,False,False,2,True,1,10,99,1,2.29,0.345,2.384,48.86
2019,514.027402367415,Entire home/apt,False,False,4,False,0,9,83,1,1.354,0.153,2.371,48.854
2020,266.334234318203,Entire home/apt,False,False,2,True,0,10,98,1,2.441,0.188,2.384,48.864
2021,290.800633796253,Entire home/apt,False,False,4,False,1,9,85,1,1.565,0.228,2.374,48.858
2022,226.488955168235,Entire home/apt,False,False,2,False,0,9,89,1,1.386,0.145,2.369,48.862
2023,307.111566781619,Entire home/apt,False,False,2,False,0,10,94,1,3.046,0.07,2.39,48.845
2024,1170.42594836424,Entire home/apt,False,False,6,False,0,10,100,3,2.693,0.157,2.389,48.853
2025,218.799515332277,Private room,False,True,2,True,0,10,99,1,3.497,0.227,2.398,48.847
2026,200.391462391648,Private room,False,True,2,False,0,10,97,1,3.982,0.257,2.405,48.846
2027,329.946872961133,Entire home/apt,False,False,5,True,0,10,98,1,3.324,0.032,2.397,48.852
2028,260.508901109143,Entire home/apt,False,False,3,False,1,9,91,1,2.801,0.12,2.388,48.847
2029,625.640786652996,Entire home/apt,False,False,6,False,0,7,57,2,2.181,0.215,2.355,48.837
2030,192.935035884052,Entire home/apt,False,False,2,False,1,9,90,1,2.018,0.283,2.374,48.868
2031,250.256314661198,Entire home/apt,False,False,4,False,0,10,94,0,2.374,0.324,2.385,48.858
2032,291.49967378134,Private room,False,True,2,False,1,10,97,1,2.746,0.184,2.358,48.832
2033,168.701649734364,Entire home/apt,False,False,2,False,0,9,92,1,2.274,0.362,2.383,48.862
2034,240.70276819834,Entire home/apt,False,False,3,False,0,9,100,1,2.271,0.296,2.383,48.859
2035,277.285860751234,Entire home/apt,False,False,2,False,0,8,81,1,2.067,0.198,2.381,48.856
2036,243.265914810327,Entire home/apt,False,False,4,False,1,9,90,1,4.938,0.223,2.383,48.896
2037,318.529219871376,Entire home/apt,False,False,2,False,0,8,79,0,1.791,0.374,2.374,48.848
2038,394.025538260788,Entire home/apt,False,False,3,True,0,10,95,1,2.337,0.382,2.381,48.847
2039,735.856090968403,Entire home/apt,False,False,2,True,0,9,99,1,2.084,0.249,2.376,48.867
2040,247.46015472085,Private room,False,True,2,True,1,10,96,1,2.092,0.295,2.381,48.854
2041,225.556901854786,Private room,False,True,2,True,1,10,96,1,2.092,0.295,2.381,48.854
2042,194.333115854226,Entire home/apt,False,False,4,False,1,8,77,2,1.858,0.149,2.378,48.858
2043,171.031783017988,Entire home/apt,False,False,2,False,0,9,93,0,2.107,0.402,2.378,48.847
2044,278.450927393046,Entire home/apt,False,False,6,False,1,8,90,3,4.818,0.757,2.414,48.84
2045,278.217914064684,Private room,False,True,2,True,0,10,98,1,2.504,0.179,2.383,48.868
2046,143.769223599589,Private room,False,True,2,True,0,9,95,1,3.371,0.293,2.399,48.856
2047,226.721968496598,Private room,False,True,2,True,0,10,97,1,1.807,0.205,2.377,48.858
2048,300.121166930748,Entire home/apt,False,False,2,True,0,10,100,0,3.084,0.221,2.393,48.85
2049,347.655885916674,Entire home/apt,False,False,5,False,0,10,98,2,4.403,0.118,2.378,48.893
2050,135.147730450181,Private room,False,True,2,False,0,10,97,1,4.377,0.484,2.407,48.841
2051,349.986019200298,Entire home/apt,False,False,2,False,0,9,88,0,2.234,0.12,2.383,48.855
2052,240.935781526703,Entire home/apt,False,False,2,True,0,10,96,1,2.913,0.121,2.392,48.852
2053,309.674713393606,Private room,False,True,2,False,1,9,92,1,2.374,0.237,2.361,48.836
2054,158.216049958057,Entire home/apt,False,False,2,False,0,8,86,0,2.853,0.189,2.389,48.847
2055,613.29108024979,Entire home/apt,False,False,6,False,0,9,91,3,2.252,0.184,2.357,48.837
2056,255.149594556808,Entire home/apt,False,False,3,False,0,9,90,0,1.828,0.053,2.374,48.865
2057,456.706123590269,Entire home/apt,False,False,2,False,0,9,91,1,1.63,0.231,2.37,48.866
2058,122.098984061888,Private room,False,True,2,False,0,9,90,1,4.904,0.689,2.374,48.898
2059,187.575729331717,Private room,False,True,2,False,0,9,85,1,3.496,0.235,2.399,48.849
2060,368.627085469288,Entire home/apt,False,False,3,False,0,9,85,1,2.38,0.166,2.383,48.865
2061,174.993009600149,Private room,False,True,2,False,1,10,95,1,4.599,0.059,2.406,48.835
2062,242.56687482524,Entire home/apt,False,False,2,False,0,9,96,1,1.625,0.3,2.368,48.867
2063,428.744524186783,Entire home/apt,False,False,2,False,0,9,95,1,1.554,0.293,2.374,48.857
2064,295.4609003635,Entire home/apt,False,False,4,False,0,9,95,1,1.994,0.321,2.379,48.861
2065,347.655885916674,Private room,False,True,2,False,0,8,100,1,1.395,0.064,2.371,48.86
2066,519.153695591387,Entire home/apt,False,False,4,False,0,9,88,2,2.535,0.213,2.356,48.834
2067,156.58495665952,Private room,False,True,2,False,0,9,95,1,2.475,0.177,2.385,48.863
2068,243.265914810327,Entire home/apt,False,False,2,False,0,10,98,1,4.895,0.204,2.382,48.896
2069,176.158076241961,Private room,False,True,4,False,0,10,94,2,5.058,0.485,2.379,48.899
2070,289.635567154441,Entire home/apt,False,False,4,True,0,10,98,1,3.615,0.336,2.381,48.83
2071,289.635567154441,Entire home/apt,False,False,4,False,1,10,100,1,2.093,0.192,2.381,48.856
2072,207.148848914157,Entire home/apt,False,False,2,True,0,9,98,1,2.3,0.35,2.383,48.862
2073,240.70276819834,Entire home/apt,False,False,2,False,0,9,84,0,1.667,0.234,2.371,48.866
2074,553.872681517382,Entire home/apt,False,False,4,False,0,8,88,2,2.894,0.29,2.39,48.848
2075,366.063938857302,Entire home/apt,False,False,4,False,0,9,93,1,2.192,0.197,2.381,48.863
2076,199.226395749836,Entire home/apt,False,False,2,False,0,9,90,0,2.473,0.26,2.386,48.861
2077,272.159567527262,Entire home/apt,False,False,2,False,0,10,96,0,3.982,0.072,2.402,48.841
2078,521.483828875011,Entire home/apt,False,False,6,False,0,10,97,3,2.454,0.07,2.383,48.866
2079,403.346071395283,Entire home/apt,False,False,2,False,0,8,80,0,2.21,0.089,2.381,48.864
2080,210.178022182868,Private room,False,True,2,True,0,10,98,1,4.096,0.32,2.406,48.845
2081,272.625594183987,Private room,False,True,2,True,1,10,94,1,2.154,0.174,2.378,48.866
2082,303.616366856184,Private room,False,True,2,True,1,10,97,1,2.171,0.18,2.379,48.866
2083,381.675831857582,Private room,False,True,3,True,1,10,100,1,2.306,0.195,2.379,48.868
2084,194.333115854226,Private room,False,True,2,False,1,10,93,1,2.931,0.233,2.393,48.854
2085,243.265914810327,Private room,False,True,2,False,0,9,86,1,2.098,0.106,2.381,48.857
2086,370.72420542455,Private room,False,True,4,True,1,8,93,2,2.6,0.03,2.373,48.837
2087,183.148476092832,Entire home/apt,False,False,2,False,0,10,96,1,4.268,0.097,2.376,48.892
2088,264.004101034579,Entire home/apt,False,False,4,False,0,6,82,1,2.684,0.135,2.389,48.853
2089,438.065057321278,Entire home/apt,False,False,4,False,0,9,82,1,2.557,0.425,2.382,48.844
2090,289.868580482803,Entire home/apt,False,False,2,False,0,10,93,1,1.84,0.102,2.376,48.851
2091,996.831018734271,Entire home/apt,False,False,6,True,0,9,98,3,1.584,0.103,2.373,48.862
2092,249.091248019386,Private room,False,True,2,False,1,10,94,1,1.412,0.085,2.353,48.844
2093,252.120421288097,Entire home/apt,False,False,2,False,0,7,87,1,1.566,0.117,2.372,48.863
2094,174.060956286699,Entire home/apt,False,False,4,False,1,8,89,1,3.184,0.237,2.396,48.854
2095,171.031783017988,Entire home/apt,False,False,2,False,0,10,100,1,3.55,0.211,2.399,48.847
2096,200.391462391648,Private room,False,True,4,False,1,9,93,2,2.47,0.312,2.382,48.846
2097,619.815453443937,Private room,False,True,4,True,1,10,100,2,2.092,0.295,2.381,48.854
2098,243.032901481964,Entire home/apt,False,False,2,False,0,9,87,1,3.122,0.207,2.389,48.842
2099,282.412153975207,Entire home/apt,False,False,2,True,0,10,100,1,1.518,0.086,2.371,48.863
2100,157.283996644608,Private room,False,True,2,False,1,9,90,1,1.673,0.217,2.375,48.86
2101,268.664367601826,Private room,False,True,4,False,1,10,100,2,2.086,0.335,2.375,48.868
2102,243.265914810327,Entire home/apt,False,False,2,False,0,9,96,0,1.99,0.134,2.376,48.866
2103,278.217914064684,Entire home/apt,False,False,4,False,0,10,98,1,2.361,0.228,2.381,48.867
2104,207.847888899245,Entire home/apt,False,False,4,False,0,8,80,0,2.563,0.213,2.386,48.85
2105,329.946872961133,Entire home/apt,False,False,4,False,0,10,100,1,2.046,0.043,2.381,48.858
2106,764.982757013701,Entire home/apt,False,False,6,False,0,9,95,3,1.408,0.109,2.369,48.863
2107,278.217914064684,Entire home/apt,False,False,4,False,0,9,88,1,2.532,0.069,2.384,48.866
2108,274.955727467611,Entire home/apt,False,False,4,False,0,8,93,1,4.175,0.309,2.405,48.842
2109,463.69652344114,Entire home/apt,False,False,5,False,0,10,97,2,2.404,0.205,2.381,48.867
2110,188.507782645167,Entire home/apt,False,False,2,False,1,9,89,0,4.178,0.188,2.403,48.839
2111,255.848634541895,Entire home/apt,False,False,3,False,1,9,81,1,2.084,0.274,2.38,48.852
2112,336.238232826917,Entire home/apt,False,False,2,False,0,10,89,1,2.404,0.194,2.354,48.835
2113,503.075775934383,Private room,False,True,4,False,1,8,60,1,2.242,0.222,2.356,48.837
2114,242.56687482524,Entire home/apt,False,False,2,True,1,10,98,1,1.377,0.179,2.365,48.866
2115,166.37151645074,Private room,False,True,2,False,0,10,100,1,4.522,0.222,2.379,48.893
2116,287.305433870817,Entire home/apt,False,False,2,False,0,10,100,1,2.297,0.173,2.361,48.837
2117,240.935781526703,Entire home/apt,False,False,3,False,0,9,88,1,4.116,0.307,2.406,48.845
2118,303.616366856184,Entire home/apt,False,False,4,False,0,8,84,1,4.559,0.198,2.379,48.894
2119,216.003355391928,Entire home/apt,False,False,2,False,0,10,100,1,2.805,0.287,2.386,48.844
2120,336.005219498555,Entire home/apt,False,False,3,False,0,8,88,2,1.961,0.203,2.373,48.868
2121,287.305433870817,Entire home/apt,False,False,2,False,0,9,96,0,2.779,0.117,2.39,48.851
2122,124.662130673874,Shared room,True,False,6,False,0,8,85,1,4.346,0.299,2.385,48.889
2123,195.498182496038,Entire home/apt,False,False,2,False,0,9,95,1,2.568,0.167,2.36,48.834
2124,237.207568272905,Entire home/apt,False,False,2,False,0,10,100,1,2.326,0.267,2.38,48.867
2125,312.936899990679,Entire home/apt,False,False,2,False,0,2,40,0,1.743,0.134,2.375,48.851
2126,237.207568272905,Entire home/apt,False,False,4,False,0,10,100,2,3.542,0.188,2.392,48.838
2127,184.779569391369,Private room,False,True,2,False,1,10,95,1,1.75,0.09,2.375,48.862
2128,246.295088079038,Entire home/apt,False,False,2,True,1,10,100,1,4.377,0.134,2.376,48.893
2129,324.354553080436,Entire home/apt,False,False,2,False,0,10,100,1,1.986,0.3,2.379,48.853
2130,280.315034019945,Entire home/apt,False,False,3,False,0,9,80,1,2.507,0.321,2.387,48.859
2131,254.683567900083,Entire home/apt,False,False,2,False,0,10,100,1,1.464,0.136,2.369,48.864
2132,671.078385683661,Entire home/apt,False,False,4,False,1,9,100,1,1.692,0.29,2.376,48.859
2133,443.657377201976,Entire home/apt,False,False,4,False,1,8,87,1,1.758,0.276,2.376,48.859
2134,215.537328735203,Entire home/apt,False,False,4,False,0,10,95,1,2.886,0.206,2.392,48.854
2135,152.856743405722,Entire home/apt,False,False,2,False,0,9,94,0,2.841,0.243,2.391,48.856
2136,246.295088079038,Entire home/apt,False,False,2,True,1,10,88,1,4.477,0.225,2.376,48.894
2137,219.032528660639,Entire home/apt,False,False,2,False,0,8,80,1,2.199,0.176,2.382,48.851
2138,240.70276819834,Entire home/apt,False,False,4,False,0,10,100,1,4.051,0.327,2.397,48.835
2139,312.936899990679,Entire home/apt,False,False,2,False,0,10,100,1,1.861,0.228,2.378,48.859
2140,138.642930375617,Entire home/apt,False,False,2,False,0,9,92,1,5.533,0.43,2.387,48.901
2141,249.091248019386,Entire home/apt,False,False,2,False,0,10,92,0,2.547,0.282,2.387,48.859
2142,239.770714884891,Entire home/apt,False,False,4,True,0,10,99,1,3.285,0.19,2.375,48.831
2143,252.586447944822,Entire home/apt,False,False,3,False,0,9,91,0,3.115,0.067,2.39,48.844
2144,359.306552334793,Entire home/apt,False,False,4,False,0,9,92,1,3.701,0.409,2.391,48.835
2145,275.654767452698,Entire home/apt,False,False,2,False,0,10,98,1,2.331,0.211,2.38,48.868
2146,373.287352036536,Entire home/apt,False,False,4,False,0,10,100,1,4.438,0.449,2.41,48.843
2147,179.187249510672,Entire home/apt,False,False,2,True,0,10,93,0,3.013,0.077,2.394,48.856
2148,295.4609003635,Entire home/apt,False,False,4,True,0,9,96,1,2.702,0.158,2.387,48.848
2149,289.868580482803,Entire home/apt,False,False,4,False,0,10,100,2,3.25,0.094,2.397,48.852
2150,240.70276819834,Entire home/apt,False,False,2,False,0,10,100,1,2.438,0.12,2.386,48.856
2151,216.003355391928,Entire home/apt,False,False,2,False,0,9,94,1,1.511,0.048,2.37,48.864
2152,201.090502376735,Private room,False,True,2,False,0,9,86,1,2.985,0.381,2.367,48.832
2153,406.608257992357,Entire home/apt,False,False,2,False,0,7,77,1,2.215,0.352,2.38,48.848
2154,308.043620095069,Entire home/apt,False,False,5,False,0,9,100,2,4.159,0.392,2.381,48.889
2155,190.604902600428,Entire home/apt,False,False,4,True,1,10,95,1,2.428,0.073,2.383,48.866
2156,192.469009227327,Entire home/apt,False,False,3,False,1,8,70,1,2.288,0.183,2.377,48.869
2157,230.91620840712,Entire home/apt,False,False,3,False,0,8,88,1,1.91,0.31,2.378,48.86
2158,163.34234318203,Entire home/apt,False,False,2,False,0,7,75,0,1.662,0.215,2.371,48.866
2159,230.217168422033,Entire home/apt,False,False,4,True,0,9,96,1,2.442,0.214,2.384,48.864
2160,194.333115854226,Entire home/apt,False,False,2,False,0,9,88,0,1.331,0.184,2.369,48.862
2161,440.395190604902,Entire home/apt,False,False,4,True,0,10,100,2,1.932,0.077,2.379,48.858
2162,175.925062913598,Entire home/apt,False,False,2,False,0,10,100,1,4.317,0.19,2.403,48.836
2163,730.030757759343,Entire home/apt,False,False,6,False,0,10,100,3,1.901,0.042,2.375,48.866
2164,183.148476092832,Private room,False,True,2,False,1,10,96,1,4.403,0.212,2.405,48.837
2165,310.606766707055,Entire home/apt,False,False,2,True,1,10,97,0,1.33,0.168,2.37,48.861
2166,498.415509367135,Entire home/apt,False,False,4,False,0,9,90,1,2.858,0.22,2.387,48.844
2167,301.28623357256,Entire home/apt,False,False,3,False,0,10,100,1,2.242,0.194,2.357,48.837
2168,285.208313915556,Entire home/apt,False,False,3,False,0,10,97,1,4.033,0.141,2.402,48.84
2169,216.702395377015,Entire home/apt,False,False,6,False,0,7,87,1,4.526,0.19,2.38,48.893
2170,363.966818902041,Entire home/apt,False,False,4,False,0,9,88,1,2.682,0.219,2.385,48.845
2171,234.877434989281,Entire home/apt,False,False,2,False,0,9,100,1,3.328,0.151,2.397,48.851
2172,304.548420169633,Entire home/apt,False,False,2,False,1,10,100,1,2.762,0.295,2.389,48.849
2173,260.741914437505,Entire home/apt,False,False,4,False,1,9,95,1,2.111,0.087,2.379,48.865
2174,122.098984061888,Shared room,True,False,6,False,1,9,87,1,4.539,0.458,2.386,48.891
2175,1704.0264703141,Entire home/apt,False,False,4,False,1,10,100,2,1.986,0.17,2.378,48.863
2176,347.655885916674,Private room,False,True,2,False,1,10,92,1,3.384,0.175,2.374,48.83
2177,417.093857768664,Private room,False,True,3,False,1,10,90,1,3.502,0.232,2.374,48.828
2178,486.531829620654,Private room,False,True,4,False,1,10,80,1,3.576,0.192,2.376,48.828
2179,380.277751887408,Entire home/apt,False,False,2,False,0,8,86,1,1.305,0.216,2.37,48.858
2180,137.710877062167,Private room,False,True,2,False,1,9,94,1,4.53,0.466,2.414,48.85
2181,96.4675179420262,Shared room,True,False,6,False,0,9,93,1,4.345,0.06,2.377,48.892
2182,217.401435362102,Entire home/apt,False,False,2,False,0,10,97,0,2.696,0.067,2.387,48.847
2183,346.2578059465,Entire home/apt,False,False,4,False,1,10,96,1,4.423,0.151,2.404,48.836
2184,95.3024513002143,Shared room,True,False,6,False,0,8,92,1,4.307,0.02,2.377,48.892
2185,230.217168422033,Private room,False,True,2,False,1,10,100,1,3.638,0.28,2.401,48.848
2186,212.741168794855,Private room,False,True,2,True,0,10,97,1,2.172,0.234,2.381,48.863
2187,230.217168422033,Private room,False,True,2,False,0,10,100,1,4.122,0.249,2.404,48.842
2188,192.469009227327,Private room,False,True,2,True,0,10,97,1,4.242,0.097,2.378,48.891
2189,240.935781526703,Entire home/apt,False,False,2,False,0,6,88,0,2.874,0.301,2.39,48.849
2190,169.167676391089,Entire home/apt,False,False,2,False,0,10,80,1,2.652,0.3,2.389,48.855
2191,639.621586354739,Entire home/apt,False,False,6,False,0,9,93,2,3.122,0.233,2.395,48.854
2192,298.956100288936,Private room,False,True,2,False,1,10,99,1,1.402,0.135,2.37,48.862
2193,289.868580482803,Entire home/apt,False,False,4,False,0,9,100,2,1.595,0.318,2.368,48.867
2194,359.073539006431,Entire home/apt,False,False,3,False,0,10,100,2,2.351,0.258,2.38,48.867
2195,188.274769316804,Entire home/apt,False,False,2,False,0,10,100,1,2.2,0.155,2.383,48.855
2196,245.130021437226,Entire home/apt,False,False,4,False,0,9,95,2,2.415,0.157,2.378,48.871
2197,429.909590828595,Entire home/apt,False,False,4,False,0,8,83,1,2.006,0.143,2.376,48.866
2198,359.772578991518,Entire home/apt,False,False,2,False,0,9,91,1,1.973,0.11,2.376,48.866
2199,265.169167676391,Entire home/apt,False,False,4,False,0,10,80,1,2.394,0.127,2.36,48.836
2200,443.657377201976,Entire home/apt,False,False,4,False,0,9,100,1,2.304,0.132,2.358,48.836
2201,604.902600428744,Entire home/apt,False,False,4,False,0,10,100,1,3.798,0.462,2.394,48.836
2202,195.498182496038,Entire home/apt,False,False,2,False,0,8,96,0,1.907,0.253,2.377,48.863
2203,838.148942119489,Entire home/apt,False,False,6,False,1,7,50,3,2.029,0.21,2.375,48.867
2204,515.658495665952,Entire home/apt,False,False,4,False,0,9,89,1,3.166,0.154,2.395,48.85
2205,480.939509739957,Entire home/apt,False,False,4,False,0,10,93,1,2.665,0.185,2.389,48.853
2206,157.750023301332,Entire home/apt,False,False,2,False,0,8,86,0,1.754,0.193,2.372,48.866
2207,122.098984061888,Shared room,True,False,2,False,0,9,93,1,2.54,0.201,2.382,48.869
2208,387.967191723366,Entire home/apt,False,False,4,False,0,10,100,1,2.331,0.119,2.353,48.836
2209,637.524466399478,Entire home/apt,False,False,4,False,0,10,100,1,2.19,0.164,2.382,48.855
2210,243.032901481964,Entire home/apt,False,False,4,False,0,7,80,1,1.843,0.228,2.377,48.853
2211,216.469382048653,Private room,False,True,2,False,1,9,92,1,2.893,0.224,2.391,48.85
2212,297.558020318762,Private room,False,True,3,False,1,8,100,1,2.885,0.252,2.391,48.85
2213,440.395190604902,Entire home/apt,False,False,3,False,0,10,100,1,1.591,0.128,2.372,48.863
2214,392.860471618976,Entire home/apt,False,False,4,True,0,10,97,0,1.631,0.197,2.373,48.863
2215,219.498555317364,Entire home/apt,False,False,2,False,0,9,91,0,3.753,0.311,2.38,48.828
2216,292.897753751514,Entire home/apt,False,False,2,False,0,10,98,0,2.005,0.175,2.378,48.863
2217,201.090502376735,Entire home/apt,False,False,2,False,0,8,88,0,2.418,0.077,2.357,48.835
2218,254.683567900083,Entire home/apt,False,False,2,True,1,6,80,1,4.244,0.14,2.403,48.838
2219,270.062447572001,Entire home/apt,False,False,2,False,0,10,100,0,1.971,0.252,2.378,48.85
2220,207.847888899245,Private room,False,True,2,False,1,10,96,1,2.691,0.208,2.386,48.866
2221,356.976419051169,Entire home/apt,False,False,6,False,1,8,74,2,2.691,0.236,2.389,48.854
2222,171.031783017988,Private room,False,True,2,False,0,8,90,1,2.361,0.416,2.375,48.841
2223,269.829434243638,Entire home/apt,False,False,3,False,0,8,80,1,2.409,0.228,2.381,48.868
2224,283.810233945381,Entire home/apt,False,False,4,False,0,8,76,1,4.225,0.093,2.402,48.837
2225,399.617858141485,Entire home/apt,False,False,2,False,0,10,100,1,3.411,0.209,2.398,48.85
2226,183.148476092832,Entire home/apt,False,False,2,False,0,8,91,1,1.747,0.221,2.369,48.868
2227,237.440581601267,Private room,False,True,2,True,0,10,97,1,1.625,0.093,2.373,48.862
2228,195.498182496038,Entire home/apt,False,False,2,False,0,10,100,1,1.781,0.098,2.376,48.852
2229,289.635567154441,Entire home/apt,False,False,2,True,0,10,100,1,1.983,0.103,2.37,48.87
2230,183.148476092832,Entire home/apt,False,False,2,False,0,10,100,0,4.183,0.161,2.375,48.891
2231,165.672476465653,Private room,False,True,2,False,1,9,97,1,4.775,0.418,2.404,48.83
2232,359.306552334793,Entire home/apt,False,False,4,False,0,10,86,1,2.254,0.362,2.379,48.846
2233,345.32575263305,Entire home/apt,False,False,3,False,0,10,80,1,1.855,0.055,2.374,48.866
2234,219.964581974088,Entire home/apt,False,False,2,False,0,9,97,1,2.322,0.237,2.384,48.852
2235,295.4609003635,Entire home/apt,False,False,3,False,0,10,100,1,1.652,0.135,2.375,48.853
2236,167.536583092552,Entire home/apt,False,False,2,False,0,9,81,0,1.675,0.188,2.372,48.865
2237,740.516357535651,Entire home/apt,False,False,5,False,0,8,84,2,4.47,0.3,2.388,48.889
2238,185.245596048093,Entire home/apt,False,False,2,False,0,9,95,0,4.3,0.188,2.375,48.892
2239,197.362289122937,Private room,False,True,3,False,0,9,100,1,4.547,0.168,2.381,48.893
2240,171.963836331438,Private room,False,True,2,False,0,9,86,1,4.766,0.107,2.381,48.895
2241,188.740795973529,Entire home/apt,False,False,3,False,0,9,91,0,3.326,0.291,2.392,48.842
2242,273.557647497436,Entire home/apt,False,False,4,False,0,10,100,1,2.074,0.214,2.38,48.863
2243,211.576102153043,Private room,False,True,2,False,0,10,100,1,2.836,0.167,2.39,48.85
2244,275.654767452698,Private room,False,True,2,False,0,10,100,1,2.894,0.121,2.391,48.851
2245,176.857116227048,Private room,False,True,2,False,0,7,77,1,4.645,0.311,2.385,48.893
2246,374.219405349986,Entire home/apt,False,False,2,False,0,9,91,1,1.679,0.178,2.374,48.863
2247,192.935035884052,Private room,False,True,3,False,0,6,76,1,4.605,0.141,2.382,48.893
2248,171.031783017988,Private room,False,True,2,False,0,10,95,1,4.344,0.155,2.401,48.834
2249,238.605648243079,Entire home/apt,False,False,2,False,0,9,80,1,3.767,0.174,2.398,48.841
2250,212.042128809767,Entire home/apt,False,False,2,False,0,10,93,0,2.79,0.169,2.353,48.831
2251,331.57796625967,Private room,False,True,2,False,0,9,100,1,4.209,0.123,2.375,48.891
2252,297.558020318762,Private room,False,True,2,False,0,9,90,1,4.056,0.231,2.375,48.89
